primary,external,count
D10,X58,1
D11,Y83,2
D12,Y83,23
D12,Y92,7
D12,Y83,6
D12,Y84,6
D12,Y84,4
D12,X58,3
D12,X58,3
D12,W19,2
D12,Y95,2
D12,Y92,2
D12,W18,1
D12,Y33,1
D12,V89,1
D12,W07,1
D12,W88,1
D12,Y99,1
D13,Y83,4
D13,Y95,2
D13,Y83,2
D13,X58,2
D13,W55,1
D13,Y84,1
D13,Y92,1
D13,Y92,1
D14,Y83,1
D14,Y84,1
D15,Y83,4
D15,W19,2
D15,Y92,1
D16,X58,3
D16,X58,1
D16,Y84,1
D16,Y83,1
D16,Y83,1
D16,Y99,1
D17,X58,3
D17,Y83,2
D17,Y83,2
D17,W19,2
D17,Y92,1
D17,X58,1
D17,V89,1
D17,W10,1
D18,Y83,3
D18,W01,3
D18,X32,3
D18,W19,2
D18,W19,2
D18,W01,1
D18,Y92,1
D18,W17,1
D18,W07,1
D18,W18,1
D18,W57,1
D18,Y83,1
D21,Y83,1
D21,W11,1
D22,X32,36
D22,W57,7
D22,W19,2
D22,V89,1
D22,W10,1
D22,W18,1
D22,W54,1
D22,X58,1
D22,X83,1
D23,X32,8
D23,X15,1
D23,X58,1
D23,Y83,1
D24,Y83,1
D25,Y83,3
D25,Y83,2
D25,Y95,1
D25,W45,1
D25,X58,1
D25,Y76,1
D25,Y92,1
D26,Y95,1
D27,Y83,3
D27,Y84,2
D27,W18,1
D27,Y92,1
D27,W34,1
D27,Y74,1
D27,Y83,1
D28,Y83,1
D29,Y84,1
D30,Y92,1
D30,W19,1
D30,Y84,1
D31,W18,1
D32,Y92,10
D32,X58,9
D32,Y84,8
D32,Y84,8
D32,W19,7
D32,Y83,7
D32,W18,5
D32,W19,4
D32,X58,3
D32,W01,3
D32,W06,2
D32,W10,2
D32,W01,2
D32,W06,2
D32,W00,1
D32,Y95,1
D32,W07,1
D32,W11,1
D32,W10,1
D32,W57,1
D32,Y83,1
D32,Y92,1
D32,Y93,1
D33,W19,4
D33,Y83,2
D33,X58,2
D33,Y71,1
D33,Y82,1
D33,W18,1
D34,Y83,1
D35,Y83,13
D35,Y92,2
D35,Y83,2
D35,Y84,1
D35,W18,1
D35,X58,1
D35,Y95,1
D35,V89,1
D35,W57,1
D35,X58,1
D35,Y84,1
D36,Y84,1
D36,Y92,1
D36,X32,1
D36,X58,1
D36,Y84,1
D36,Y92,1
D37,Y83,3
D37,X58,3
D37,W18,1
D37,Y84,1
D38,Y92,1
D38,Y95,1
D38,W19,1
D38,X58,1
D39,Y83,1
D3A,X58,3
D3A,Y83,2
D3A,W19,2
D3A,Y84,1
D3A,W19,1
D3A,X58,1
D3A,Y83,1
D41,Y83,1
D41,Y92,1
D41,X58,1
D42,Y84,2
D42,Y95,1
D42,Y92,1
D42,W19,1
D43,W19,2
D43,Y75,2
D44,Y83,1
D45,W19,2
D45,Y92,2
D45,Y92,1
D45,X58,1
D45,W18,1
D45,X50,1
D45,X58,1
D45,Y82,1
D46,X58,28
D46,Y84,13
D46,Y92,12
D46,W19,11
D46,W19,11
D46,Y92,10
D46,Y83,10
D46,W01,4
D46,W18,3
D46,W01,3
D46,X58,3
D46,Y84,2
D46,Y73,2
D46,Y95,2
D46,Y83,2
D46,W18,2
D46,Y99,2
D46,W06,1
D46,W90,1
D46,X50,1
D46,Y33,1
D46,Y82,1
D46,W57,1
D46,X78,1
D46,Y26,1
D46,Y33,1
D46,Y82,1
D46,Y93,1
D46,Y95,1
D46,W19,1
D47,X58,15
D47,W19,9
D47,Y83,7
D47,Y93,3
D47,Y84,2
D47,W19,2
D47,W18,2
D47,Y83,1
D47,W06,1
D47,Y92,1
D47,W10,1
D47,V89,1
D47,W00,1
D47,W01,1
D47,W05,1
D47,W10,1
D47,W46,1
D47,W54,1
D47,W57,1
D47,X12,1
D48,X32,14
D48,X58,12
D48,W57,4
D48,W89,2
D48,Y84,1
D48,W19,1
D48,W45,1
D48,X31,1
D48,Y82,1
D48,Y83,1
D49,Y92,5
D49,Y83,5
D49,W19,5
D49,X58,5
D49,W19,4
D49,W18,4
D49,X32,4
D49,W57,3
D49,X58,2
D49,Y84,2
D49,W18,2
D49,W88,2
D49,Y84,2
D49,X10,1
D49,W06,1
D49,Y82,1
D49,Y92,1
D49,Y93,1
D49,Y99,1
D50,X58,41
D50,W19,29
D50,W19,26
D50,W18,25
D50,Y92,20
D50,Y83,16
D50,Y83,14
D50,Y92,14
D50,W01,11
D50,Y84,10
D50,X58,10
D50,Y90,7
D50,Y95,5
D50,W18,5
D50,Y84,5
D50,W57,4
D50,W06,3
D50,W05,3
D50,W06,3
D50,Y63,3
D50,Y93,2
D50,W01,2
D50,W20,2
D50,Y71,2
D50,Y33,1
D50,V48,1
D50,V89,1
D50,X15,1
D50,W22,1
D50,W10,1
D50,W55,1
D50,Y73,1
D50,W07,1
D50,X19,1
D50,V43,1
D50,V18,1
D50,W22,1
D50,W27,1
D50,W34,1
D50,W88,1
D50,Y09,1
D50,Y79,1
D50,Y82,1
D50,Y93,1
D50,Y95,1
D51,W19,4
D51,Y71,1
D51,X32,1
D51,X58,1
D51,Y65,1
D53,W19,6
D53,Y83,3
D53,W06,2
D53,W01,2
D53,Y83,2
D53,W18,1
D53,W19,1
D53,Y93,1
D53,Y92,1
D53,W05,1
D53,W18,1
D53,W57,1
D56,W18,1
D56,W19,1
D57,Y92,20
D57,Y83,19
D57,X58,12
D57,Y83,9
D57,Y92,7
D57,X58,6
D57,Y95,6
D57,Y84,6
D57,W19,3
D57,Y95,3
D57,W18,2
D57,Y84,2
D57,Y04,2
D57,W19,2
D57,Y82,2
D57,W18,2
D57,Y09,2
D57,Y82,2
D57,X30,1
D57,V43,1
D57,Y73,1
D57,Y71,1
D57,W01,1
D57,W06,1
D57,W10,1
D57,W22,1
D57,Y24,1
D57,Y93,1
D58,W01,1
D58,X58,1
D59,Y84,6
D59,Y92,5
D59,X58,4
D59,X58,3
D59,W18,2
D59,Y83,2
D59,W01,1
D59,Y83,1
D59,W06,1
D59,Y92,1
D59,W19,1
D61,Y92,56
D61,Y84,15
D61,Y95,12
D61,W19,12
D61,W01,11
D61,W18,8
D61,Y83,8
D61,Y92,8
D61,X58,7
D61,W19,7
D61,X58,4
D61,W01,3
D61,W18,3
D61,W06,2
D61,Y90,2
D61,W57,2
D61,Y84,2
D61,Y93,1
D61,Y78,1
D61,V89,1
D61,W22,1
D61,V19,1
D61,W17,1
D61,X30,1
D61,Y74,1
D61,W05,1
D61,X83,1
D61,Y90,1
D61,Y95,1
D61,W19,1
D61,Y95,1
D62,W19,50
D62,W18,42
D62,Y83,35
D62,X58,29
D62,W01,24
D62,Y84,21
D62,Y92,21
D62,X58,10
D62,W19,10
D62,W06,8
D62,Y83,7
D62,Y95,6
D62,W01,6
D62,W10,4
D62,Y90,4
D62,W22,4
D62,W18,4
D62,W07,3
D62,W26,3
D62,W06,3
D62,Y84,3
D62,W05,2
D62,X50,2
D62,W45,2
D62,V44,1
D62,X31,1
D62,W34,1
D62,V18,1
D62,W17,1
D62,Y73,1
D62,Y71,1
D62,W14,1
D62,X08,1
D62,Y66,1
D62,V89,1
D62,Y93,1
D62,X95,1
D62,V03,1
D62,Y82,1
D62,V43,1
D62,W10,1
D62,Y92,1
D62,W19,1
D63,W19,13
D63,X58,5
D63,Y83,3
D63,W31,2
D63,W01,1
D63,W22,1
D64,X58,74
D64,W19,72
D64,Y92,32
D64,W18,32
D64,Y92,27
D64,W19,22
D64,Y84,20
D64,Y83,19
D64,W01,15
D64,Y83,15
D64,W18,11
D64,X58,10
D64,Y84,7
D64,W10,7
D64,W57,7
D64,W01,5
D64,Y90,5
D64,W06,4
D64,Y95,3
D64,V00,3
D64,Y99,3
D64,Y93,2
D64,W10,2
D64,Y71,2
D64,W45,2
D64,X16,2
D64,Y82,2
D64,V89,2
D64,W05,2
D64,W34,2
D64,W19,2
D64,W17,1
D64,V87,1
D64,Y73,1
D64,V03,1
D64,V47,1
D64,V78,1
D64,V86,1
D64,W07,1
D64,W08,1
D64,W11,1
D64,W22,1
D64,W26,1
D64,W90,1
D64,X50,1
D64,Y63,1
D64,Y73,1
D64,Y79,1
D64,Y95,1
D66,V00,1
D66,W10,1
D66,W22,1
D66,X58,1
D66,W19,1
D66,W01,1
D66,Y83,1
D66,V28,1
D66,W01,1
D66,X58,1
D67,X58,2
D68,Y92,84
D68,W19,24
D68,Y92,20
D68,X58,14
D68,W18,13
D68,X58,13
D68,W01,11
D68,Y84,10
D68,W19,10
D68,Y83,8
D68,W05,3
D68,Y95,3
D68,W06,3
D68,W22,2
D68,W07,2
D68,W17,2
D68,W10,2
D68,Y83,2
D68,X50,1
D68,Y73,1
D68,Y65,1
D68,W54,1
D68,Y93,1
D68,Y33,1
D68,W17,1
D68,W18,1
D68,W22,1
D68,W26,1
D68,W59,1
D68,Y33,1
D68,Y82,1
D68,Y84,1
D68,W18,1
D69,Y92,21
D69,X58,12
D69,W19,11
D69,X58,8
D69,W19,7
D69,Y84,6
D69,Y83,5
D69,W01,3
D69,Y95,3
D69,W17,2
D69,Y83,2
D69,Y92,2
D69,Y71,1
D69,W22,1
D69,W18,1
D69,Y08,1
D69,Y93,1
D69,V47,1
D69,W88,1
D69,V49,1
D69,W01,1
D69,W10,1
D69,W18,1
D69,W22,1
D69,W54,1
D69,W57,1
D69,W89,1
D69,X32,1
D69,Y84,1
D69,Y90,1
D69,Y95,1
D70,Y92,57
D70,Y92,31
D70,Y84,22
D70,Y84,14
D70,Y95,9
D70,X58,9
D70,X58,9
D70,Y83,8
D70,W19,8
D70,W18,5
D70,W19,3
D70,Y90,2
D70,W57,2
D70,W01,1
D70,Y33,1
D70,Y73,1
D70,Y93,1
D70,W01,1
D70,W18,1
D70,W88,1
D70,W90,1
D70,Y63,1
D70,Y73,1
D70,Y83,1
D70,Y84,1
D71,X58,1
D72,W19,11
D72,X58,8
D72,W19,7
D72,W18,7
D72,Y92,6
D72,W57,6
D72,W01,4
D72,X58,2
D72,Y84,2
D72,Y95,1
D72,V48,1
D72,W06,1
D72,Y83,1
D72,W01,1
D72,W06,1
D72,W07,1
D72,Y07,1
D72,Y83,1
D72,Y92,1
D73,W18,2
D73,Y83,2
D73,X58,2
D73,Y84,1
D73,Y92,1
D73,X58,1
D73,Y90,1
D73,Y95,1
D73,W01,1
D73,W19,1
D73,W18,1
D73,W19,1
D74,Y92,2
D75,W19,4
D75,X58,2
D75,Y99,2
D75,Y84,2
D75,W01,1
D75,Y92,1
D75,Y84,1
D75,V89,1
D75,W10,1
D75,W18,1
D75,W54,1
D75,W57,1
D75,W94,1
D75,Y82,1
D75,Y83,1
D75,Y92,1
D76,W19,1
D78,Y84,3
D78,Y83,2
D78,Y92,1
D78,Y65,1
D80,X58,7
D80,Y83,4
D80,W17,1
D80,W57,1
D80,Y84,1
D82,Y71,1
D83,X58,3
D83,Y83,1
D84,Y92,2
D84,Y83,2
D84,X58,2
D84,V70,1
D84,X50,1
D84,Y84,1
D86,Y83,6
D86,Y92,3
D86,W19,2
D86,Y95,2
D86,X58,2
D86,Y90,1
D86,W05,1
D86,W18,1
D86,Y83,1
D86,W55,1
D86,Y93,1
D86,Y99,1
D89,Y83,20
D89,X58,12
D89,Y99,3
D89,Y84,2
D89,X58,1
D89,W18,1
D89,Y69,1
D89,Y82,1
E03,W19,55
E03,X58,36
E03,W57,29
E03,W01,6
E03,W19,5
E03,W18,5
E03,W18,5
E03,Y92,4
E03,X58,4
E03,W55,4
E03,W01,3
E03,Y92,3
E03,W54,3
E03,W10,3
E03,W06,3
E03,Y83,2
E03,Y04,2
E03,X50,2
E03,W46,2
E03,W22,2
E03,W05,2
E03,W06,1
E03,Y95,1
E03,Y08,1
E03,Y90,1
E03,V43,1
E03,X31,1
E03,Y36,1
E03,V89,1
E03,W26,1
E03,W45,1
E03,Y63,1
E03,Y73,1
E03,Y80,1
E03,Y84,1
E03,Y99,1
E04,X58,11
E04,W19,7
E04,W57,3
E04,W18,3
E04,W06,2
E04,V89,2
E04,Y92,2
E04,Y84,2
E04,Y83,2
E04,Y83,1
E04,Y92,1
E04,Y95,1
E04,V43,1
E04,V49,1
E04,V87,1
E04,W00,1
E04,W01,1
E04,W08,1
E04,W10,1
E04,W26,1
E04,W54,1
E04,X32,1
E05,W18,3
E05,X58,3
E05,Y92,2
E05,W19,2
E05,Y83,2
E05,Y84,1
E05,Y83,1
E05,W01,1
E05,W17,1
E05,W19,1
E05,Y92,1
E06,X58,3
E06,V85,1
E07,X58,2
E07,W01,1
E07,Y92,1
E07,Y93,1
E08,X58,7
E08,W18,2
E08,W06,1
E08,W19,1
E08,Y83,1
E08,Y84,1
E09,Y92,9
E09,Y92,5
E09,Y83,2
E09,W19,1
E09,W18,1
E09,X58,1
E10,Y83,59
E10,X58,55
E10,Y83,44
E10,Y92,28
E10,W19,22
E10,X58,18
E10,X19,16
E10,W19,13
E10,W18,11
E10,Y84,11
E10,Y92,11
E10,Y95,7
E10,W06,6
E10,W18,6
E10,W01,5
E10,W22,5
E10,W45,5
E10,Y90,4
E10,W23,4
E10,W10,3
E10,Y71,3
E10,Y84,3
E10,X31,3
E10,X17,3
E10,W22,2
E10,V89,2
E10,W06,2
E10,X08,1
E10,Y63,1
E10,W26,1
E10,X16,1
E10,V29,1
E10,Y79,1
E10,Y81,1
E10,Y73,1
E10,W54,1
E10,X31,1
E10,V19,1
E10,W40,1
E10,X00,1
E10,Y82,1
E10,V43,1
E10,V47,1
E10,V48,1
E10,V49,1
E10,V77,1
E10,W01,1
E10,W10,1
E10,W20,1
E10,W57,1
E10,X16,1
E10,X50,1
E10,Y33,1
E10,Y63,1
E10,Y82,1
E11,X58,1085
E11,Y83,591
E11,W19,365
E11,Y83,345
E11,Y92,218
E11,X58,178
E11,W19,171
E11,W22,140
E11,Y92,103
E11,W18,100
E11,W18,98
E11,W01,96
E11,W57,69
E11,Y84,61
E11,W01,40
E11,Y84,39
E11,Y95,38
E11,X08,38
E11,W06,37
E11,Y90,30
E11,W06,30
E11,Y99,27
E11,Y93,24
E11,W20,22
E11,V89,22
E11,W22,20
E11,W45,20
E11,W54,18
E11,Y33,18
E11,Y82,17
E11,W51,17
E11,W55,17
E11,V49,13
E11,V47,13
E11,W26,13
E11,Y90,13
E11,X50,12
E11,W88,11
E11,W17,11
E11,X19,10
E11,W23,10
E11,W45,9
E11,X31,9
E11,W07,9
E11,W10,9
E11,V89,8
E11,W07,7
E11,Y93,7
E11,Y71,7
E11,V43,7
E11,W20,6
E11,Y73,6
E11,W31,6
E11,V29,6
E11,V86,6
E11,W19,6
E11,W10,5
E11,W05,5
E11,V48,5
E11,X11,5
E11,X31,5
E11,Y71,5
E11,X58,5
E11,W26,4
E11,Y33,4
E11,W17,4
E11,W25,4
E11,Y99,4
E11,W00,4
E11,W29,4
E11,W34,4
E11,W50,4
E11,X32,4
E11,Y82,4
E11,X10,3
E11,X16,3
E11,Y81,3
E11,X50,3
E11,Y65,3
E11,Y95,3
E11,Y79,3
E11,X16,3
E11,X15,3
E11,W46,3
E11,W25,3
E11,W05,3
E11,W18,3
E11,W00,2
E11,V86,2
E11,X11,2
E11,W29,2
E11,X08,2
E11,Y79,2
E11,X19,2
E11,Y63,2
E11,Y04,2
E11,X03,2
E11,W11,2
E11,V78,2
E11,V00,2
E11,Y65,2
E11,W19,2
E11,W06,2
E11,V48,1
E11,W51,1
E11,V00,1
E11,Y64,1
E11,Y09,1
E11,X83,1
E11,Y74,1
E11,W04,1
E11,W11,1
E11,V49,1
E11,Y04,1
E11,W88,1
E11,W23,1
E11,W74,1
E11,W55,1
E11,W54,1
E11,Y63,1
E11,V09,1
E11,V18,1
E11,V19,1
E11,V23,1
E11,V40,1
E11,V45,1
E11,V54,1
E11,V59,1
E11,V69,1
E11,V94,1
E11,W13,1
E11,W27,1
E11,W64,1
E11,W94,1
E11,W99,1
E11,X10,1
E11,X30,1
E11,X39,1
E11,X78,1
E11,Y09,1
E11,Y73,1
E11,Y74,1
E11,W22,1
E11,W18,1
E11,Y92,1
E13,X58,11
E13,Y83,9
E13,Y83,8
E13,Y92,5
E13,W19,4
E13,X58,3
E13,Y90,2
E13,W18,2
E13,Y92,2
E13,W10,1
E13,W06,1
E13,Y95,1
E13,Y63,1
E13,Y37,1
E13,Y84,1
E13,W01,1
E13,W01,1
E13,W19,1
E13,Y71,1
E13,Y93,1
E13,Y99,1
E15,Y92,1
E16,W19,14
E16,Y92,10
E16,Y92,9
E16,X58,8
E16,W19,7
E16,W18,6
E16,W18,5
E16,Y90,5
E16,V49,4
E16,Y90,3
E16,W01,3
E16,Y84,2
E16,Y95,2
E16,Y83,2
E16,X58,2
E16,X31,2
E16,W06,2
E16,W05,2
E16,Y73,1
E16,V87,1
E16,W01,1
E16,Y99,1
E16,W17,1
E16,Y08,1
E16,V47,1
E16,V89,1
E16,X50,1
E16,Y83,1
E16,W06,1
E21,W19,4
E21,Y83,3
E21,W19,3
E21,W18,2
E21,Y83,2
E21,Y90,1
E21,Y84,1
E21,X58,1
E21,V28,1
E21,W54,1
E21,W57,1
E22,W19,57
E22,Y92,31
E22,W18,30
E22,W01,17
E22,Y83,11
E22,X58,8
E22,Y84,8
E22,Y90,7
E22,W19,7
E22,W06,6
E22,Y95,4
E22,X58,4
E22,Y92,4
E22,Y93,3
E22,W07,2
E22,W10,2
E22,W01,2
E22,W22,1
E22,Y79,1
E22,W16,1
E22,W55,1
E22,W17,1
E22,W00,1
E22,Y71,1
E22,Y63,1
E22,V89,1
E22,Y99,1
E22,W88,1
E22,W18,1
E22,W01,1
E23,Y92,2
E23,Y83,1
E23,W01,1
E26,W01,1
E26,X58,1
E27,W19,10
E27,Y83,9
E27,Y92,6
E27,X58,4
E27,X58,4
E27,W18,2
E27,Y90,1
E27,W50,1
E27,W22,1
E27,Y95,1
E27,V18,1
E27,V48,1
E27,W01,1
E27,W19,1
E27,W27,1
E27,Y04,1
E27,Y92,1
E28,X58,2
E29,X58,3
E29,W19,1
E29,W57,1
E29,Y83,1
E34,W19,1
E34,X58,1
E43,W19,6
E43,Y84,6
E43,X58,4
E43,Y83,3
E43,Y95,2
E43,W19,2
E43,Y73,1
E43,W01,1
E43,W06,1
E43,Y83,1
E43,Y84,1
E43,W19,1
E43,X58,1
E43,W19,1
E44,Y92,2
E44,W19,1
E44,Y83,1
E44,Y84,1
E44,X58,1
E44,Y63,1
E44,Y83,1
E44,Y90,1
E46,W19,4
E46,Y83,3
E46,X58,3
E46,W19,3
E46,Y84,1
E46,W18,1
E46,V89,1
E46,W00,1
E46,W01,1
E46,W18,1
E46,Y84,1
E51,Y90,7
E51,W19,3
E51,V86,1
E51,X58,1
E51,W19,1
E51,Y90,1
E53,W19,13
E53,W57,7
E53,X58,5
E53,X32,2
E53,W19,1
E53,Y83,1
E53,W10,1
E53,W18,1
E53,W22,1
E53,Y84,1
E53,Y99,1
E55,W19,14
E55,W57,9
E55,X58,6
E55,Y83,2
E55,V74,1
E55,W01,1
E55,W06,1
E55,W46,1
E55,W54,1
E55,Y07,1
E55,Y65,1
E56,W19,1
E60,W18,1
E61,X58,2
E61,W19,1
E61,Y83,1
E61,Y92,1
E61,Y99,1
E63,Y95,1
E63,X58,1
E65,Y83,3
E65,Y83,2
E66,Y83,22
E66,X58,8
E66,Y92,4
E66,W19,4
E66,W57,3
E66,V89,2
E66,Y07,2
E66,Y95,1
E66,W06,1
E66,X58,1
E66,Y82,1
E66,W01,1
E66,W00,1
E66,W01,1
E66,W10,1
E66,W54,1
E72,X58,2
E72,W18,1
E72,Y90,1
E72,W10,1
E72,Y92,1
E72,V40,1
E72,W18,1
E72,W19,1
E78,W57,64
E78,X58,55
E78,W19,47
E78,Y83,8
E78,V89,5
E78,W01,5
E78,W54,5
E78,Y92,5
E78,W55,4
E78,Y93,3
E78,Y84,3
E78,W18,3
E78,W10,3
E78,Y99,2
E78,Y99,1
E78,V42,1
E78,V43,1
E78,V49,1
E78,V92,1
E78,W00,1
E78,W16,1
E78,W22,1
E78,W23,1
E78,W31,1
E78,W46,1
E78,W88,1
E78,X00,1
E78,Y04,1
E79,V18,1
E80,Y92,2
E80,Y82,1
E80,Y90,1
E80,W19,1
E83,Y83,24
E83,X58,20
E83,Y92,18
E83,W19,16
E83,W19,14
E83,W18,12
E83,Y83,12
E83,W01,9
E83,Y92,6
E83,X58,5
E83,Y84,5
E83,W01,5
E83,W18,5
E83,W57,4
E83,Y73,2
E83,Y90,2
E83,W22,2
E83,X30,2
E83,W06,2
E83,W07,2
E83,W22,1
E83,X37,1
E83,Y95,1
E83,W07,1
E83,V87,1
E83,V93,1
E83,X32,1
E83,Y04,1
E83,Y36,1
E83,Y69,1
E83,Y84,1
E83,Y95,1
E83,Y99,1
E83,W18,1
E84,Y83,4
E84,X58,1
E84,X78,1
E84,Y92,1
E84,X58,1
E84,Y83,1
E84,Y92,1
E85,Y92,7
E85,X58,5
E85,W18,4
E85,X58,3
E85,W19,2
E85,Y84,2
E85,Y73,1
E85,Y83,1
E85,Y93,1
E85,W01,1
E85,W19,1
E85,W22,1
E85,Y92,1
E86,W19,157
E86,W19,139
E86,W18,111
E86,W18,98
E86,Y92,61
E86,W01,54
E86,W01,39
E86,X58,38
E86,Y90,31
E86,X58,30
E86,Y92,27
E86,Y83,26
E86,X30,23
E86,W88,19
E86,Y84,16
E86,W06,16
E86,W06,15
E86,Y84,13
E86,Y90,10
E86,Y83,9
E86,W05,8
E86,W07,8
E86,W07,7
E86,W17,7
E86,Y93,6
E86,Y95,6
E86,Y93,6
E86,W22,6
E86,W57,5
E86,X32,5
E86,W10,4
E86,Y95,4
E86,W10,3
E86,X30,2
E86,X31,2
E86,Y82,2
E86,W17,2
E86,W57,2
E86,W31,2
E86,V40,2
E86,W90,1
E86,V00,1
E86,W08,1
E86,W22,1
E86,X32,1
E86,V48,1
E86,Y36,1
E86,V47,1
E86,Y09,1
E86,X50,1
E86,W25,1
E86,Y99,1
E86,V89,1
E86,W16,1
E86,V18,1
E86,V43,1
E86,V44,1
E86,V49,1
E86,V79,1
E86,W08,1
E86,W23,1
E86,W54,1
E86,X19,1
E86,X50,1
E86,Y07,1
E86,Y71,1
E86,Y82,1
E86,W18,1
E86,W01,1
E86,W17,1
E86,W19,1
E87,W19,247
E87,Y92,194
E87,Y83,149
E87,W18,137
E87,W19,121
E87,W18,83
E87,X58,77
E87,Y90,75
E87,W01,64
E87,X58,63
E87,Y92,51
E87,W01,48
E87,Y84,45
E87,Y90,39
E87,W06,25
E87,Y83,20
E87,Y95,18
E87,Y84,18
E87,W06,15
E87,Y71,11
E87,W05,10
E87,W10,9
E87,V89,9
E87,W17,8
E87,W22,8
E87,W07,7
E87,Y93,6
E87,Y33,6
E87,W57,6
E87,W10,6
E87,W07,5
E87,X50,5
E87,Y71,5
E87,W57,4
E87,Y73,4
E87,Y82,4
E87,W17,4
E87,W05,4
E87,V89,4
E87,X83,3
E87,Y04,3
E87,Y99,3
E87,W08,3
E87,Y64,3
E87,Y65,3
E87,W00,2
E87,Y65,2
E87,X30,2
E87,V43,2
E87,W00,2
E87,W34,2
E87,W22,2
E87,Y95,2
E87,Y93,2
E87,Y62,2
E87,Y33,2
E87,X30,2
E87,W01,2
E87,Y09,1
E87,X16,1
E87,V78,1
E87,W54,1
E87,X10,1
E87,W94,1
E87,W08,1
E87,X50,1
E87,Y79,1
E87,V48,1
E87,X08,1
E87,Y08,1
E87,W31,1
E87,V49,1
E87,W20,1
E87,V80,1
E87,V09,1
E87,V49,1
E87,W74,1
E87,W90,1
E87,W93,1
E87,W94,1
E87,X31,1
E87,X38,1
E87,Y00,1
E87,Y73,1
E87,Y99,1
E87,W19,1
E87,W19,1
E87,Y92,1
E88,W19,7
E88,X58,4
E88,Y95,2
E88,W19,2
E88,Y83,2
E88,Y92,2
E88,W05,2
E88,Y83,2
E88,W57,2
E88,W22,1
E88,W18,1
E88,W55,1
E88,X58,1
E88,W19,1
E89,Y83,15
E89,Y83,5
E89,Y84,4
E89,X58,4
E89,W19,3
E89,Y99,1
E89,X58,1
E89,W05,1
E89,V89,1
E89,W01,1
E89,W10,1
E89,W18,1
E89,W57,1
E89,X00,1
F01,W19,34
F01,W19,27
F01,X58,19
F01,W18,11
F01,Y92,8
F01,W01,5
F01,X58,5
F01,W01,3
F01,W18,3
F01,W07,2
F01,W22,2
F01,Y95,2
F01,Y04,2
F01,W22,2
F01,Y83,1
F01,Y90,1
F01,X83,1
F01,V87,1
F01,W07,1
F01,W17,1
F01,X31,1
F01,X94,1
F01,Y04,1
F01,Y07,1
F01,Y99,1
F01,W01,1
F02,W19,8
F02,V19,1
F02,V29,1
F02,V89,1
F02,W01,1
F02,W18,1
F02,X58,1
F03,W19,159
F03,W19,71
F03,W18,47
F03,X58,38
F03,W18,29
F03,W01,29
F03,W06,25
F03,X58,24
F03,Y92,17
F03,Y92,16
F03,W01,12
F03,W06,11
F03,W05,8
F03,W07,7
F03,Y83,6
F03,Y90,5
F03,W05,4
F03,Y93,3
F03,W22,3
F03,W07,3
F03,W00,3
F03,W10,3
F03,W22,3
F03,Y04,3
F03,Y84,3
F03,W00,2
F03,Y84,2
F03,Y93,2
F03,Y90,2
F03,X31,2
F03,W50,2
F03,W13,2
F03,W08,2
F03,V49,2
F03,W18,2
F03,X73,1
F03,W55,1
F03,W11,1
F03,Y04,1
F03,X31,1
F03,X50,1
F03,Y73,1
F03,Y07,1
F03,X95,1
F03,W10,1
F03,V43,1
F03,W17,1
F03,Y09,1
F03,V48,1
F03,V89,1
F03,W45,1
F03,Y07,1
F03,Y63,1
F03,Y80,1
F03,Y95,1
F03,W18,1
F03,W19,1
F04,Y92,1
F05,W19,7
F05,W19,6
F05,W01,5
F05,W18,2
F05,Y92,1
F05,V39,1
F05,W05,1
F05,V48,1
F05,W17,1
F05,W01,1
F05,Y90,1
F05,Y92,1
F06,X58,3
F06,W19,2
F06,W19,2
F06,V43,1
F06,X78,1
F06,X58,1
F06,W01,1
F06,X71,1
F06,W07,1
F06,V43,1
F06,V89,1
F06,W18,1
F06,Y35,1
F06,Y92,1
F07,W19,28
F07,W01,27
F07,W18,22
F07,W22,12
F07,W10,12
F07,W19,9
F07,W01,5
F07,W10,5
F07,V89,5
F07,W18,4
F07,Y04,4
F07,V49,4
F07,V43,3
F07,W00,3
F07,W07,3
F07,W20,3
F07,X58,3
F07,Y09,3
F07,Y92,2
F07,W22,2
F07,V87,2
F07,W17,2
F07,Y92,2
F07,W11,1
F07,V49,1
F07,W00,1
F07,W17,1
F07,V43,1
F07,V89,1
F07,V13,1
F07,V29,1
F07,V47,1
F07,V59,1
F07,V80,1
F07,V93,1
F07,V99,1
F07,W08,1
F07,W50,1
F07,Y00,1
F07,Y33,1
F07,Y93,1
F07,Y99,1
F09,W19,2
F09,X58,2
F09,Y90,1
F09,W06,1
F09,Y92,1
F09,W19,1
F09,V03,1
F09,Y90,1
F10,Y90,1858
F10,Y90,1125
F10,W19,205
F10,W18,125
F10,W19,104
F10,W01,86
F10,X58,73
F10,W18,45
F10,X58,41
F10,W01,22
F10,W10,22
F10,Y04,20
F10,Y92,15
F10,Y92,12
F10,Y09,11
F10,W06,9
F10,W10,9
F10,W07,9
F10,W06,8
F10,V49,8
F10,W22,8
F10,X78,8
F10,W05,8
F10,W17,7
F10,V43,7
F10,V48,6
F10,Y84,4
F10,Y83,4
F10,W57,4
F10,V89,4
F10,V47,4
F10,W22,3
F10,V89,3
F10,Y93,3
F10,Y95,3
F10,V00,3
F10,V18,3
F10,W57,3
F10,X50,3
F10,Y09,2
F10,W34,2
F10,W05,2
F10,X78,2
F10,X83,2
F10,W25,2
F10,W26,2
F10,W45,2
F10,W93,2
F10,X30,2
F10,X31,2
